id,Tiêu đề,Giá,Khoảng giá min,Khoảng giá max,Địa chỉ,Mô tả chi tiết,Thương hiệu,Dòng xe,Năm đăng ký,Số Km đã đi,Tình trạng,Loại xe,Dung tích xe,Xuất xứ,Chính sách bảo hành,Trọng lượng,Href,Thời gian ghi nhận,Gia_Thuc_Te_Trieu,Gia_AI_Du_Doan_Trieu,Co_Bat_Thuong,Ly_Do_Chi_Tiet
174,Cần bán chiếc tay ga 50cm 2018 bstp,3.900.000 đ,5.95 tr,6.98 tr,"Phường 11, Quận 3, Tp Hồ Chí Minh","Dư xe nên bán chiếc tay ga 50cm phù hợp cho học sinh chưa có bằng láy ,bstp 2018 máy êm rất ngon bị bễ miếng nhựa phía trước như hình giá 3tr9 cavet hợp lệ",Hãng khác,Dòng khác,2018,30000,Đã sử dụng,Tay ga,Dưới 50 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-3-tp-ho-chi-minh/123516925.htm,2025-11-28 12:11:09,3.9,13.172295,1,Giá RẺ bất thường. AI dự đoán: 13.17 tr. (Thấp hơn 70%)
192,Xe honda 3 bánh,24.000.000 đ,,,"Phường 4, Quận 3, Tp Hồ Chí Minh","Xe honda còn zin 100%, xe 50cc nhưng vặn nhẹ là bay nha, máy móc đồ đạc nguyên zin, bán 24 tẹo nha, xem xe Quận 3, alo ochin33 ochin6 bay8chin có dép lào",Honda,Chaly,2010,50000,Đã sử dụng,Tay ga,50 - 100 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-3-tp-ho-chi-minh/123747006.htm,2025-11-28 12:11:09,24.0,9.858089,1,Giá CAO bất thường. AI dự đoán: 9.86 tr. (Cao hơn 143%)
210,nhà dư xe nên e bán AB nhập thái 2009Fi chuẩn bstp,27.500.000 đ,8.6 tr,10.1 tr,"Phường 11, Quận 3, Tp Hồ Chí Minh","🌈AB nhập thái THÁI FI 2009 Biển Dễ Thương 1 Chủ 

➖#BS_2095( Bao Ký Uq sang tên 20 Năm ) 
➖Đk 2009 ( Đúng đời Fi )
➖xe người nhà đi ra chợ rồi đi về 
➖Máy Zin ( Bao Đầu Chưa Rớt )
➖dán keo xe nguyên chiếc 

💸 : trả giá thoải mái 

📲*** xem xe trực tiếp tại 
436/30 cách mạng T8 p.11 quận 3p",Honda,Air Blade,2009,32000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-3-tp-ho-chi-minh/123465564.htm,2025-11-28 12:11:09,27.5,11.253083,1,Giá CAO bất thường. AI dự đoán: 11.25 tr. (Cao hơn 144%)
214,BÁN XE SCOOPY CREA 50 - ***,9.500.000 đ,23.03 tr,27.04 tr,"Phường 14, Quận 3, Tp Hồ Chí Minh","Cần bán xe - Quận 3.
Đi thay nhớt định kỳ
Vệ sinh xe đầy đủ
Chốt nhanh giảm còn 9tr
SDT: *** (LIÊN HỆ NHANH)",Honda,Scoopy,2019,12000,Đã sử dụng,Tay ga,50 - 100 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-3-tp-ho-chi-minh/123591810.htm,2025-11-28 12:11:09,9.5,22.97582,1,Giá RẺ bất thường. AI dự đoán: 22.98 tr. (Thấp hơn 59%)
215,Honda future1 2001- odo 16ngan km,50.500.000 đ,13.94 tr,16.37 tr,"Phường Võ Thị Sáu, Quận 3, Tp Hồ Chí Minh","Dư dùng , không chạy future1 -2001- odo 16 ngàn 
Xe zin nguyên chiếc , vỏ nguyên cặp chưa thay .
Chưa xúc bình xăng con , ai cần liên hệ , xe tôi đứng tên cavet . Giá 50t 500 thanks",Honda,Future,2001,16000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-3-tp-ho-chi-minh/123588262.htm,2025-11-28 12:11:09,50.5,15.007139,1,Giá CAO bất thường. AI dự đoán: 15.01 tr. (Cao hơn 237%)
227,"Chính chủ bán xe Vespa LX125 dư không dùng,còn mới",10.300.000 đ,5.41 tr,6.35 tr,"Phường 5, Quận 3, Tp Hồ Chí Minh","Chính chủ bán xe Piagio Lx125 màu vàng, xe nguyên zin, còn khá mới, bảo dưỡng định kỳ hãng.",Piaggio,LX,2009,39000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-3-tp-ho-chi-minh/123508685.htm,2025-11-28 12:11:09,10.3,6.096551,1,Giá CAO bất thường. AI dự đoán: 6.10 tr. (Cao hơn 69%)
233,cần bán,1.800.000 đ,6.89 tr,8.08 tr,"Phường 9, Quận 3, Tp Hồ Chí Minh",Ai có nhu cầu cày bừa thì mua về chạy may móc êm giấy tờ đầy đủ áo bể xấu,SYM,Shark,2010,30000,Đã sử dụng,Tay ga,100 - 175 cc,Đài Loan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-3-tp-ho-chi-minh/123455009.htm,2025-11-28 12:11:09,1.8,5.4942727,1,Giá RẺ bất thường. AI dự đoán: 5.49 tr. (Thấp hơn 67%)
236,Vespa primavera 2014,23.000.000 đ,15.65 tr,18.38 tr,"Phường 12, Quận 3, Tp Hồ Chí Minh","Xe giấy tờ đầy đủ bstp chủ công chứng 
máy zin 1 đời chủ 
23tr có fix nhanh gọn xem xe tphcm
zalo ***",Piaggio,Primavera,2014,400000,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-3-tp-ho-chi-minh/123448247.htm,2025-11-28 12:11:09,23.0,14.593454,1,Giá CAO bất thường. AI dự đoán: 14.59 tr. (Cao hơn 58%)
237,Bán xe cub 125,89.000.000 đ,74.65 tr,87.63 tr,"Phường Võ Thị Sáu, Quận 3, Tp Hồ Chí Minh","Do nữ đi muốn đổi sang xe ga có cốp xe nên muốn bán
Xe sx 2023, đăng kí 2024",Honda,Cub,2024,10060,Đã sử dụng,Xe số,100 - 175 cc,Thái Lan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-3-tp-ho-chi-minh/123340397.htm,2025-11-28 12:11:09,89.0,41.76647,1,Giá CAO bất thường. AI dự đoán: 41.77 tr. (Cao hơn 113%)
238,Bán xe cho ai thật sự cần,295 đ,21.42 tr,25.14 tr,"Phường 12, Quận 3, Tp Hồ Chí Minh","Xe đk lần đâu 2018
Odo 14k km
Xe bảo dưỡng đầy đủ 
Chưa rớt đầu, ko đâm đụng
Còn gù và tay côn, xi nhan zin của xe
Vừa mới thay NSD DID, lốp sau
Xe chính chủ biển số quận 3, chỉ ký giấy mua bán 
Nhà dư dùng nên miễn Không tiếp cò lái mất thời gian
Có thương lượng cho ai thiện chí
Bán cho ai thật sự cần !
Ib hoặc kb zalo:*** chỉ nhận tin nhắn",Honda,MSX 125,2018,14000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Thái Lan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-3-tp-ho-chi-minh/123447400.htm,2025-11-28 12:11:09,0.000295,17.658276,1,Giá RẺ bất thường. AI dự đoán: 17.66 tr. (Thấp hơn 100%)
241,Bán xe Cub 96 - 70cc,40.000.000 đ,8.52 tr,10 tr,"Phường Võ Thị Sáu, Quận 3, Tp Hồ Chí Minh","Cần bán xe Cub đời 1996, 70cc. Xe đăng ký 1 chủ từ lúc mới mua đến giờ.",Honda,Cub,1996,56000,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-3-tp-ho-chi-minh/123437158.htm,2025-11-28 12:11:09,40.0,12.509702,1,Giá CAO bất thường. AI dự đoán: 12.51 tr. (Cao hơn 220%)
247,"xe cub Custom cốp nỗi đèn vuông có đề 1996,90 cc",45.000.000 đ,8.52 tr,10 tr,"Quận 3, Tp Hồ Chí Minh",Bán xe cub custom đèn vuông có đề màu xanh nhớt một chủ mua mới từ đầu sang tên thoải mái xem xe Saigon q3,Honda,Cub,1996,30000,Đã sử dụng,Xe số,50 - 100 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-3-tp-ho-chi-minh/123390387.htm,2025-11-28 12:11:09,45.0,12.615491,1,Giá CAO bất thường. AI dự đoán: 12.62 tr. (Cao hơn 257%)
252,Vespa LX 125 ie đèn vuông đời đầu phun xăng FI,13.000.000 đ,7.2 tr,8.45 tr,"Phường 5, Quận 3, Tp Hồ Chí Minh","Bán Piaggio LX 125 ie màu đen, đăng ký lần đầu 2011 bstp, odo 20.000km, xe rất ít khi chạy, xem xe, kiểm tra xe, mua bán tại nhà, giá mình bán 13tr",Piaggio,LX,2011,20000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-3-tp-ho-chi-minh/123338427.htm,2025-11-28 12:11:09,13.0,6.4353566,1,Giá CAO bất thường. AI dự đoán: 6.44 tr. (Cao hơn 102%)
256,Bán xe Future Neo GT 2007,32.000.000 đ,21.51 tr,25.25 tr,"Phường 5, Quận 3, Tp Hồ Chí Minh","Xe rất mới và đẹp, đời xe 2007
Xe màu đen và xám 
Biển số TP.HCM 
Giá bán : 32.000.000 ( giá ưu đãi cho anh/chị có thiện chí mua hàng )",Honda,Future,2007,75000,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-3-tp-ho-chi-minh/121800258.htm,2025-11-28 12:11:09,32.0,16.694166,1,Giá CAO bất thường. AI dự đoán: 16.69 tr. (Cao hơn 92%)
258,Blade 50cc học sinh đi học,8.500.000 đ,6.24 tr,7.32 tr,"Phường 1, Quận 3, Tp Hồ Chí Minh","Giấy tờ đầy đủ bao tranh chấp đăng kí đời 2017
Xe máy im ru mạnh bóc
Biển số thành phố
Điện đề đầy đủ full chức năng
Kí hợp đồng mua bán rõ ràng khi giao dịch",Hãng khác,Dòng khác,2017,40000,Đã sử dụng,Xe số,Dưới 50 cc,Trung Quốc,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-3-tp-ho-chi-minh/123184881.htm,2025-11-28 12:11:09,8.5,4.339897,1,Giá CAO bất thường. AI dự đoán: 4.34 tr. (Cao hơn 96%)
261,Chính chủ ván xe Vespa LX125,10.500.000 đ,5.41 tr,6.35 tr,"Phường Võ Thị Sáu, Quận 3, Tp Hồ Chí Minh","Chính chủ bán xe Vespa LX125 màu vàng, đăng ký 2009, biển số Hà Nội, Việt nam sx, xe 1 chủ đi từ đầu.Xe còn mới, nguyên zin, dầu máy hãng thay định kỳ.",Piaggio,LX,2009,40000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-3-tp-ho-chi-minh/122057957.htm,2025-11-28 12:11:09,10.5,6.1685786,1,Giá CAO bất thường. AI dự đoán: 6.17 tr. (Cao hơn 70%)
264,Q3-Supper Dream 2005 Chính Chủ xe nhà sử dụng,18.500.000 đ,10.41 tr,12.22 tr,"Phường 10, Quận 3, Tp Hồ Chí Minh","Super Dream 2005
Xe nhà dư dùng nên bán.Chính Chủ sang tên,uy quyền 
Xe hiện trạng như hình
Xe có rớt đầu cạo khói
Suờn còn đẹp,cứng cáp .phần đuôi hơi mụt nhẹ
Máy êm ,nhẹ.
ACE có nhu cầu qua nhà xem trực tiếp cho tiện em để xe bên nhà vợ Q3 Trần Quốc Toản

 VÌ E Hay Đi Ngoài Đường,Làm Công Chuyện.Nên ACE Quan Tâm Thiện Chí Gọi E luôn Nha.Em Cảm Ơn
----/Àd duyệt giúp e ạ.em cảm ơn❤️",Honda,Dream,2005,58000,Đã sử dụng,Xe số,50 - 100 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-3-tp-ho-chi-minh/123148047.htm,2025-11-28 12:11:09,18.5,9.741059,1,Giá CAO bất thường. AI dự đoán: 9.74 tr. (Cao hơn 90%)
279,Vesp,24.000.000 đ,8.59 tr,10.08 tr,"Phường 8, Quận 4, Tp Hồ Chí Minh","Vespa vxl 125 cc không xử dụng ít đi đồng hồ 4500km không xử dụng nữa cần bán,hồ sơ cầm tay,chính chủ.",Piaggio,Vespa,2012,4500,Đã sử dụng,Tay ga,50 - 100 cc,Nước khác,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-4-tp-ho-chi-minh/124100364.htm,2025-11-28 12:11:09,24.0,10.651926,1,Giá CAO bất thường. AI dự đoán: 10.65 tr. (Cao hơn 125%)
282,bán xe máy ít chạy,13.000.000 đ,19.34 tr,22.71 tr,"Phường 8, Quận 4, Tp Hồ Chí Minh","Mua cho em gái ít có chạy , giờ không cần nên bán",Honda,Dòng khác,2017,131794,Đã sử dụng,Xe số,50 - 100 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-4-tp-ho-chi-minh/125005722.htm,2025-11-28 12:11:09,13.0,6.9515595,1,Giá CAO bất thường. AI dự đoán: 6.95 tr. (Cao hơn 87%)
287,Ex nhỏ ít chạy xe máy êm,55.000.000 đ,42.81 tr,50.25 tr,"Phường 3, Quận 4, Tp Hồ Chí Minh","Xe để nhà ít chạy bề ngoài đẹp.
Xe bao trach chấp",Yamaha,Exciter,2006,57000,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-4-tp-ho-chi-minh/124915578.htm,2025-11-28 12:11:09,55.0,27.111126,1,Giá CAO bất thường. AI dự đoán: 27.11 tr. (Cao hơn 103%)
291,Wave 110 chính chủ,4.500.000 đ,3.88 tr,4.55 tr,"Phường 6, Quận 4, Tp Hồ Chí Minh","Xe bao ngon, sườn cứng cáp như xe Nhật , sườn xe chắc chắn, xe đang chạy bình thường",SYM,Dòng khác,2005,10000,Đã sử dụng,Xe số,100 - 175 cc,Hàn Quốc,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-4-tp-ho-chi-minh/124791214.htm,2025-11-28 12:11:09,4.5,2.8549392,1,Giá CAO bất thường. AI dự đoán: 2.85 tr. (Cao hơn 58%)
294,Thanh lý xe gia đình,8.000.000 đ,3.89 tr,4.57 tr,"Phường 6, Quận 4, Tp Hồ Chí Minh","Cần bán xe gia đình 
Máy móc zin, máy êm không hú 
Biển SG dễ nhìn dễ nhớ 
Sang tên kí uỷ quyền bất cứ lúc nào",SYM,Joyride,2010,422560,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-4-tp-ho-chi-minh/124769154.htm,2025-11-28 12:11:09,8.0,4.279109,1,Giá CAO bất thường. AI dự đoán: 4.28 tr. (Cao hơn 87%)
295,Sei Giorni 300 HPE,105.000.000 đ,43.05 tr,50.54 tr,"Phường 14, Quận 4, Tp Hồ Chí Minh","Chính chủ, thường xuyên đi bảo hành hãng. Do nhu cầu thay đổi, muốn sang nhượng lại bạn nào thích dòng này.",Piaggio,Vespa,2022,268888,Đã sử dụng,Tay ga,Trên 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-4-tp-ho-chi-minh/124713647.htm,2025-11-28 12:11:09,105.0,47.822453,1,Giá CAO bất thường. AI dự đoán: 47.82 tr. (Cao hơn 120%)
304,Đi mỹ bán xe nhà sd,14.500.000 đ,10.02 tr,11.76 tr,"Phường 13, Quận 4, Tp Hồ Chí Minh","Cần bán gấp xe nhà sử dụng , máy êm bảo đảm chạy bền sang đẹo",Honda,Air Blade,2011,600000,Đã sử dụng,Tay ga,50 - 100 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-4-tp-ho-chi-minh/124325917.htm,2025-11-28 12:11:09,14.5,7.4787617,1,Giá CAO bất thường. AI dự đoán: 7.48 tr. (Cao hơn 94%)
320,Bán xe Lead 2010,13.000.000 đ,6.68 tr,7.84 tr,"Phường 9, Quận 4, Tp Hồ Chí Minh","Xe đời 2010 
Xe đẹp đang chạy bao chất bao đẹp 
Keng ben",Honda,Lead,2010,500000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-4-tp-ho-chi-minh/123778631.htm,2025-11-28 12:11:09,13.0,7.8206844,1,Giá CAO bất thường. AI dự đoán: 7.82 tr. (Cao hơn 66%)
326,Honda PS 150i (xám ánh xanh - Fi),25.500.000 đ,18.73 tr,21.98 tr,"Phường 14, Quận 4, Tp Hồ Chí Minh","- Sườn bọng, dàn chân cứng cáp, chưa đâm đụng té ngã
- Dàn áo có trầy xước nhẹ (va quẹt trong lúc gửi xe)
- Dàn điện hoạt động bình thường (đã câu quạt trực tiếp) 
- Máy móc đã rớt và đại tu zin toàn bộ (hơn 10tr cho đại tu máy)
- Giấy tờ chính chủ, ủy quyền, sang tên đều được. Ngay chủ bán.

Xe vẫn còn sử dụng ngon lành nhưng do gia đình không còn nhu cầu sử dụng, chia lại cho ai đam mê. Fix xăng cộ nếu ở xa tới. Xe đang ở quận 4, Tp.HCM.

Liên hệ zalo: *** để trao đổi thêm.",Honda,PS,2007,55000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-4-tp-ho-chi-minh/123745060.htm,2025-11-28 12:11:09,25.5,15.920441,1,Giá CAO bất thường. AI dự đoán: 15.92 tr. (Cao hơn 60%)
332,ex 150 up full led,25.000.000 đ,14.62 tr,17.16 tr,"Phường 1, Quận 4, Tp Hồ Chí Minh","Cần bán xe mới dọn nhẹ 
Áo zin tem hãng 
Mâm vỏ mới
Đèn bi cầu 
Hậu tst
Chống đứng , chống ngiên , gác máy inox 
Full ốc inox
Bstp chính chủ",Yamaha,Exciter,2016,9999,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-4-tp-ho-chi-minh/123708533.htm,2025-11-28 12:11:09,25.0,16.022573,1,Giá CAO bất thường. AI dự đoán: 16.02 tr. (Cao hơn 56%)
338,SHi 109 đk 2012,210.000.000 đ,101.46 tr,119.11 tr,"Phường 16, Quận 4, Tp Hồ Chí Minh","Nhà chật bán bớt xe đang sử dụng tốt 
Máy móc nghiêm chỉnh chưa rớt đầu 
Sang tên uỷ quyền vô tư",Honda,SH,2012,12000,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-4-tp-ho-chi-minh/123677734.htm,2025-11-28 12:11:09,210.0,117.3364,1,Giá CAO bất thường. AI dự đoán: 117.34 tr. (Cao hơn 79%)
341,xe cào cào để quá lâu Khong xài nay bán 1 triệu,1.000.000 đ,6.9 tr,8.1 tr,"Phường 14, Quận 4, Tp Hồ Chí Minh","Xe cào cào để lâu khong sử dụng 
Hiện trạng không nổ máy vì để quá lâu nay thanh lý cho ai cần giá 1 triệu",Taya,Dòng khác,2020,999999,Đã sử dụng,Tay ga,Dưới 50 cc,Trung Quốc,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-4-tp-ho-chi-minh/123646468.htm,2025-11-28 12:11:09,1.0,2.3376198,1,Giá RẺ bất thường. AI dự đoán: 2.34 tr. (Thấp hơn 57%)
342,Bán SH150i Nhập Ý SM 109 ĐKLĐ Cuối 2011 Máy Zin,181.500.000 đ,111.87 tr,131.33 tr,"Phường 8, Quận 4, Tp Hồ Chí Minh","Xe nhà trùm mền không nhu cầu sử dụng 
SH150i nhập Ý sm109 đklđ cuối 2011 / Chao đầu chưa chạm máy tê tái , đường nước nguyên zin , cặp vỏ mới thay , áo vừa lột keo nguyên con
Mua xe tại nhà bao thợ test 

Giá : 181 triệu 500 ( fix ) bao sang tên",Honda,SH,2011,20000,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-4-tp-ho-chi-minh/123624486.htm,2025-11-28 12:11:09,181.5,113.301056,1,Giá CAO bất thường. AI dự đoán: 113.30 tr. (Cao hơn 60%)
347,xe Wave,13.000.000 đ,6.93 tr,8.14 tr,"Phường 16, Quận 4, Tp Hồ Chí Minh",Xe đang đi BS 10 nút 🙂 chính chủ ký giây ủy quên mua bán đều được......,Honda,Wave,2006,49,Đã sử dụng,Xe số,50 - 100 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-4-tp-ho-chi-minh/123601266.htm,2025-11-28 12:11:09,13.0,7.3418016,1,Giá CAO bất thường. AI dự đoán: 7.34 tr. (Cao hơn 77%)
353,Bán xác Mio kg n,2.000.000 đ,6.09 tr,7.15 tr,"Phường 10, Quận 4, Tp Hồ Chí Minh",Bán xác Mio kg anh em mua aloo mình mua đẩy về,Yamaha,Mio,2007,8888,Đã sử dụng,Xe số,100 - 175 cc,Thái Lan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-4-tp-ho-chi-minh/123536344.htm,2025-11-28 12:11:09,2.0,4.709486,1,Giá RẺ bất thường. AI dự đoán: 4.71 tr. (Thấp hơn 58%)
363,Bán xe Future Neo,29.000.000 đ,27.04 tr,31.74 tr,"Phường 2, Quận 4, Tp Hồ Chí Minh","Bán xe Future Neo đời đầu , không có phun xăng điện tử, xe chưa qua sữa chữa nguyên zin 100%, xe chính chủ biển số Thành phố",Honda,Future,2008,100000,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-4-tp-ho-chi-minh/123396588.htm,2025-11-28 12:11:09,29.0,14.916357,1,Giá CAO bất thường. AI dự đoán: 14.92 tr. (Cao hơn 94%)
366,MUA BÁN TRAO ĐỔI TẤT CẢ XE MÁY,1.234.567 đ,10.12 tr,11.88 tr,"Phường 6, Quận 4, Tp Hồ Chí Minh","✅ Shop E Còn Rất Nhiều Dòng Xe Máy SH125i - SH150i - SH300i - SH350i Đây Ạ
------------------🩸🩸🩸--------------------
 Shop E Còn Nhiều Xe Dòng SH Tất Cả Các Đời Cho ACE Thoải Mái Chọn Lựa
#Mua_Bán_Trao_Đổi_Tất_Cả_Xe_Máy_SH
Bên E Chuyên Mua Bán DòngSH150i- 125-300i-350i / Xe Nhập Ý Và Mẫu Ý Các Đời 
ACE Có Nhu Cầu Mua Bán Liên Hệ E Nhé
 ______________________
🔴 Hỗ Trợ Trả Gop Cho ACE Toàn Quốc 
MUA BÁN TRAO ĐỔI TẤT CẢ XE MÁY SH
☎️☎️☎️ ***
✅ Địa Chỉ : Lô K10 Cư Xá Vĩnh Hội P6 Q4",Honda,Dòng khác,2012,50000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-4-tp-ho-chi-minh/123360424.htm,2025-11-28 12:11:09,1.234567,10.767156,1,Giá RẺ bất thường. AI dự đoán: 10.77 tr. (Thấp hơn 89%)
368,Xe chính chủ Wave@ 2016 Trắng Đen Bạc,10.000.000 đ,9.73 tr,11.42 tr,"Phường 8, Quận 4, Tp Hồ Chí Minh","Xe chính chủ đã qua sử dụng, đã rớt đầu sấy xúc bắp, chưa qua làm máy. Biển thành phố.",Honda,Wave,2016,100000,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-4-tp-ho-chi-minh/123351136.htm,2025-11-28 12:11:09,10.0,5.864222,1,Giá CAO bất thường. AI dự đoán: 5.86 tr. (Cao hơn 71%)
370,wave A chính chủ bstp,13.500.000 đ,6.93 tr,8.14 tr,"Phường 3, Quận 4, Tp Hồ Chí Minh",xe up thắng đĩa fu tấc cả đồ zin ko lai. đèn ziphat . nhà dư bán bớt đang đi bình fu trái 110 máy khô ráo dọt . cnđ rcb bao cứng . ae thiện chí alo chỉ bớt cafe thôi mấy a trả nhìu xin tha e,Honda,Wave,2006,50000,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-4-tp-ho-chi-minh/123330205.htm,2025-11-28 12:11:09,13.5,7.6069126,1,Giá CAO bất thường. AI dự đoán: 7.61 tr. (Cao hơn 77%)
373,Bán xe pcx 2014 bstp,28.000.000 đ,22.82 tr,26.79 tr,"Phường 4, Quận 4, Tp Hồ Chí Minh","Xe 2014 đã lên Smartkey chính chủ bstp 
Đang sử dụng tốt.
Vừa thay:
Dây curoa 2 mặt thái xin, bi nồi bandi, ac qui mới 
Bố nồi cacbon. 
Cặp vỏ micheline trước sau
Xe sử dụng đưa đón học sinh
Nhớt dùng là nhớt tổng hợp motul cao cấp
Mua về chỉ có chạy
Giá 28tr
Miễn trả giá.
Xem xe tại quận 4
Liên hệ ***",Honda,PCX,2014,55000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-4-tp-ho-chi-minh/123300799.htm,2025-11-28 12:11:09,28.0,17.874645,1,Giá CAO bất thường. AI dự đoán: 17.87 tr. (Cao hơn 57%)
385,Bán gz150a 2019 chính chủ,50.000.000 đ,45.48 tr,53.39 tr,"Phường 13, Quận 4, Tp Hồ Chí Minh","Mình có gz150a 2019 odo 18k đang muốn bán, do vợ sắp sinh nở không thể đi chơi đc nữa ,xe chính chủ ở Sài Gòn chỉ cần đổ xăng thôi ạ, Mình ở Sài Gòn đã lên nhiều đồ : cần số 2 chiều, chân chống đứng, gác chân Haley trên dưới, bao da bình xăng, lốp mới thay, nhông sên dĩa mới, chống đổ + gắn cặp loa 2 bên (loa hư mình chế thành 2 hộp chứa đồ 2 bên rất hữu dụng)",Suzuki,GZ,2019,18000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Trung Quốc,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-4-tp-ho-chi-minh/123233242.htm,2025-11-28 12:11:09,50.0,29.46753,1,Giá CAO bất thường. AI dự đoán: 29.47 tr. (Cao hơn 70%)
